replication,day,station,m3_in,m3_out,batches_processed
1,290,secado,84.115,81.453,1
1,291,aserradero,212.334,106.274,7
1,291,bano,30.165,30.165,2
1,291,drymill,76.519,72.711,2
1,291,secado,85.915,81.531,1
1,292,aserradero,91.242,46.316,3
1,292,secado,77.168,74.151,1
1,293,drymill,40.183,38.103,1
1,294,aserradero,298.528,149.262,10
1,294,bano,85.916,85.73400000000001,6
1,294,drymill,113.13900000000001,107.247,3
1,294,secado,75.796,75.114,1
1,295,aserradero,306.977,153.277,10
1,295,bano,30.223,30.214,2
1,295,drymill,76.889,73.58500000000001,2
1,295,secado,74.176,73.487,1
1,296,aserradero,243.924,121.798,8
1,296,bano,73.517,72.189,5
1,297,aserradero,244.835,123.15,8
1,297,bano,75.553,75.125,5
1,297,drymill,72.57,70.36,2
1,297,secado,75.104,72.263,1
1,298,aserradero,270.992,135.529,9
1,298,bano,59.314,58.639,4
1,298,drymill,82.02099999999999,77.31899999999999,2
1,298,secado,78.928,74.79,1
1,299,aserradero,299.413,149.208,10
1,299,bano,59.95,59.28,4
1,299,drymill,73.822,69.661,2
1,299,secado,81.084,79.052,1
1,300,secado,74.332,73.871,1
1,301,aserradero,264.485,132.186,9
1,301,bano,29.605,29.119999999999997,2
1,301,drymill,75.531,72.214,2
1,302,aserradero,266.951,132.39,9
1,302,bano,46.635,46.123,3
1,302,drymill,77.96600000000001,73.229,2
1,302,secado,85.836,84.107,1
1,303,aserradero,176.883,87.673,6
1,303,bano,14.543,14.494,1
1,303,drymill,77.88,72.89099999999999,2
1,303,secado,85.042,82.002,1
1,304,aserradero,90.899,45.647,3
1,304,bano,15.839,15.839,1
1,304,drymill,78.757,74.143,2
1,304,secado,85.446,82.514,1
1,305,aserradero,178.11599999999999,89.436,6
1,305,bano,43.482,43.214,3
1,305,drymill,61.951,59.608999999999995,3
1,305,secado,82.475,79.06,4
1,306,aserradero,270.10699999999997,136.081,9
1,306,bano,61.469,60.68,4
1,306,drymill,14.627,14.077,1
1,307,aserradero,29.837,14.911,1
1,307,secado,76.711,75.595,1
1,308,aserradero,233.845,115.262,8
1,308,bano,29.653,29.653,2
1,308,drymill,153.114,145.119,4
1,308,impregnado,108.94200000000001,107.44800000000001,3
1,308,secado,85.848,84.248,1
1,309,aserradero,176.005,88.146,6
1,309,bano,30.435000000000002,29.619,2
1,309,impregnado,37.572,36.333,1
1,310,aserradero,153.712,76.819,5
1,310,bano,29.964,29.517,2
1,310,drymill,81.382,76.766,2
1,310,impregnado,38.639,38.016,1
1,310,secado,76.402,72.653,1
1,311,aserradero,212.586,105.429,7
1,311,bano,75.031,73.979,5
1,311,impregnado,34.125,33.157,1
1,311,secado,76.986,73.444,1
1,312,aserradero,182.139,91.182,6
1,312,drymill,77.949,72.93,2
1,312,impregnado,73.639,72.526,2
1,313,aserradero,178.943,88.805,6
1,313,bano,14.074,14.074,1
1,313,drymill,76.61099999999999,71.672,2
1,313,impregnado,78.315,77.66499999999999,2
1,313,secado,75.71,73.051,1
1,314,secado,83.71,82.795,1
1,315,aserradero,174.226,87.593,6
1,315,drymill,73.66,69.75800000000001,2
1,315,impregnado,70.63300000000001,69.82900000000001,2
1,316,aserradero,176.387,88.435,6
1,316,bano,15.956,15.756,1
1,316,drymill,75.118,70.84299999999999,2
1,316,impregnado,74.221,73.023,2
1,316,secado,77.928,75.891,1
1,317,aserradero,144.718,72.423,5
1,317,bano,14.801,14.379,1
1,317,drymill,77.88300000000001,73.772,2
1,317,impregnado,39.916,39.916,1
1,317,secado,83.619,80.107,1
1,318,aserradero,58.95,29.362000000000002,2
1,318,bano,15.035,14.657,1
1,318,impregnado,36.698,36.698,1
1,319,aserradero,90.757,45.031,3
1,319,bano,15.387,15.367,1
1,319,drymill,81.441,76.997,2
1,319,impregnado,77.445,77.354,2
1,319,secado,109.6,106.622,2
1,320,aserradero,271.786,136.126,9
1,320,bano,44.260999999999996,43.594,3
1,320,drymill,31.172,30.27,1
1,320,impregnado,26.169,26.03,1
1,321,secado,82.873,78.942,1
1,322,aserradero,267.733,132.417,9
1,322,bano,44.607,44.269,3
1,322,drymill,151.53,144.34199999999998,4
1,322,secado,79.581,77.57,1
1,323,aserradero,182.86,91.614,6
1,323,bano,31.316,30.536,2
1,323,secado,75.091,72.899,1
1,324,aserradero,215.594,107.293,7
1,324,bano,14.477,14.477,1
1,324,drymill,80.041,77.356,2
1,325,aserradero,180.343,89.084,6
1,325,bano,15.78,15.355,1
1,325,drymill,77.679,73.984,2
1,325,secado,84.445,80.108,1
1,326,aserradero,147.648,73.935,5
1,326,bano,29.617,29.469,2
1,326,drymill,76.06899999999999,71.66,2
1,326,secado,74.422,71.517,1
1,327,aserradero,59.986000000000004,29.790999999999997,2
1,327,secado,76.988,72.838,1
1,329,aserradero,267.055,133.353,9
1,329,bano,57.647,56.871,4
1,329,drymill,158.261,150.284,4
1,329,secado,85.302,84.527,1
1,330,aserradero,273.52,137.394,9
1,330,bano,45.772,44.995,3
1,330,drymill,76.237,72.041,2
1,330,secado,84.96,82.2,1
1,331,aserradero,293.24,146.343,10
1,331,drymill,79.06299999999999,74.429,2
1,331,secado,84.626,82.298,1
1,332,aserradero,152.872,76.87100000000001,5
1,332,bano,15.942,15.465,1
1,332,drymill,75.75,72.436,2
1,332,secado,85.887,81.857,1
1,333,aserradero,92.265,45.932,3
1,333,bano,16.063,16.063,1
1,333,secado,85.465,80.951,1
1,334,aserradero,143.0,72.248,5
1,334,drymill,79.565,75.04400000000001,2
1,335,secado,80.514,76.534,1
1,336,aserradero,276.14,137.791,9
1,336,bano,31.276,30.616,2
1,336,drymill,156.552,150.523,4
1,336,secado,84.003,82.863,1
1,337,aserradero,210.507,104.881,7
1,337,bano,29.991,29.944000000000003,2
1,337,drymill,96.763,92.4,3
1,337,secado,97.977,94.836,2
1,338,aserradero,299.262,149.708,10
1,338,bano,73.635,72.724,5
1,338,drymill,3.872,3.754,1
1,338,secado,76.103,72.076,1
1,339,aserradero,119.406,59.745000000000005,4
1,339,drymill,131.121,124.59100000000001,5
1,339,secado,62.602,61.68300000000001,2
1,340,aserradero,181.923,91.129,6
1,341,aserradero,210.903,105.32300000000001,7
1,341,bano,45.766000000000005,44.814,3
1,341,drymill,78.148,73.912,2
1,341,impregnado,75.474,74.503,2
1,341,secado,83.994,82.255,1
1,343,aserradero,211.589,105.587,7
1,343,bano,14.056,14.011,1
1,343,drymill,72.43100000000001,67.375,2
1,343,impregnado,69.824,68.366,2
1,343,secado,84.486,82.808,1
1,344,aserradero,214.207,107.793,7
1,344,bano,14.49,14.472,1
1,344,drymill,75.559,70.751,2
1,344,impregnado,70.269,70.269,2
1,344,secado,79.639,76.541,1
1,345,aserradero,116.117,58.11,4
1,345,bano,16.044,15.632,1
1,345,drymill,80.163,75.631,2
1,345,impregnado,35.718,34.873,1
1,345,secado,83.04,82.434,1
1,346,aserradero,209.952,104.469,7
1,346,bano,43.585,42.663,3
1,346,drymill,79.369,75.324,2
1,346,impregnado,75.012,74.14500000000001,2
1,346,secado,78.85,75.215,1
1,347,aserradero,123.633,61.717999999999996,4
1,347,bano,15.298,15.298,1
1,347,impregnado,34.365,33.961,1
1,347,secado,83.187,81.644,1
1,348,aserradero,209.74099999999999,104.62899999999999,7
1,348,bano,44.897,44.546,3
1,348,drymill,78.373,75.449,2
1,348,impregnado,71.601,70.398,2
1,349,aserradero,31.516,15.527,1
1,350,aserradero,275.043,135.905,9
1,350,bano,91.03,90.102,6
1,350,drymill,76.005,72.119,2
1,350,impregnado,77.54400000000001,76.94200000000001,2
1,350,secado,76.463,74.865,1
1,351,aserradero,238.2,118.361,8
1,351,bano,28.607,28.17,2
1,351,drymill,75.357,70.84700000000001,2
1,351,impregnado,69.88,69.235,2
1,351,secado,81.823,80.479,1
1,352,aserradero,93.282,47.209,3
1,352,bano,13.965,13.9,1
1,353,aserradero,88.592,44.727000000000004,3
1,353,drymill,40.525,38.04,1
1,353,secado,81.498,78.638,1
1,354,aserradero,146.432,73.477,5
1,354,bano,44.778,44.522,3
1,354,drymill,83.89500000000001,79.426,3
1,354,impregnado,116.812,116.812,4
1,354,secado,45.484,44.918,1
1,355,aserradero,266.62,132.595,9
1,355,bano,58.56,58.066,4
1,355,drymill,77.57499999999999,73.973,2
1,355,secado,82.205,80.936,1
1,356,secado,84.016,83.449,1
1,357,aserradero,239.63,120.29299999999999,8
1,357,bano,28.741,28.304,2
1,357,drymill,74.922,72.404,2
1,358,aserradero,300.644,151.431,10
1,358,bano,45.47,44.922,3
1,358,drymill,79.798,74.509,2
1,358,secado,74.075,72.563,1
1,359,aserradero,150.559,75.628,5
1,359,bano,15.244,15.196,1
1,359,drymill,42.604,41.437,1
1,359,secado,80.137,77.479,1
1,360,aserradero,121.328,60.979,4
1,360,bano,13.947,13.767,1
1,360,drymill,35.922,33.879,1
1,361,aserradero,273.51800000000003,137.323,9
1,361,bano,59.811,58.921,4
1,361,drymill,79.037,74.26400000000001,2
1,361,secado,79.829,75.812,1
1,362,aserradero,172.838,86.687,6
1,362,bano,31.122,30.703000000000003,2
1,362,drymill,74.474,71.271,2
1,362,secado,74.418,70.543,1
1,363,aserradero,28.336,14.442,1
1,363,secado,81.492,79.33,1
1,364,aserradero,297.519,149.711,10
1,364,bano,107.305,105.843,7
1,364,drymill,120.591,114.35499999999999,3
1,364,secado,78.674,75.763,1
2,0,aserradero,156.938,78.274,6
2,0,bano,28.919,28.621000000000002,2
2,0,drymill,11.665,11.128,1
2,0,secado,26.959,26.07,2
2,1,aserradero,230.639,114.664,8
2,1,bano,29.383000000000003,29.064999999999998,2
2,1,drymill,64.012,61.134,5
2,1,impregnado,4.159,4.033,1
2,1,secado,49.481,48.115,4
2,2,aserradero,223.065,112.02799999999999,8
2,2,bano,35.214,34.279,3
2,2,drymill,55.543,52.953,2
2,2,secado,55.74,53.777,2
2,3,aserradero,194.45499999999998,96.953,7
2,3,bano,43.159,42.315,3
2,3,drymill,40.823,39.215,2
2,3,impregnado,26.463,26.463,1
2,3,secado,41.769,39.892,1
2,4,aserradero,257.57,126.969,9
2,4,bano,43.618,43.526,3
2,4,drymill,78.042,73.602,4
2,4,secado,86.363,84.0,4
2,5,aserradero,222.91,112.419,8
2,5,bano,51.473,51.35,4
2,5,drymill,43.706,41.86,2
2,5,secado,43.958,42.477000000000004,2
2,6,secado,63.077,60.957,1
2,7,aserradero,234.949,117.543,9
2,7,bano,15.023,15.023,1
2,7,drymill,109.987,104.441,4
2,7,impregnado,78.473,78.033,3
2,7,secado,47.394,46.013000000000005,3
2,8,aserradero,191.942,96.086,8
2,8,bano,15.217,15.217,1
2,9,aserradero,187.592,93.32300000000001,9
2,9,bano,1.324,1.289,1
2,10,aserradero,156.404,77.569,8
2,10,bano,30.573999999999998,30.048,3
2,10,drymill,59.959,57.361999999999995,2
2,10,secado,61.552,60.801,1
2,11,aserradero,224.302,112.5,8
2,11,bano,43.033,42.205,3
2,11,drymill,73.218,68.553,2
2,11,secado,85.059,83.052,1
2,12,aserradero,172.063,86.42699999999999,8
2,12,bano,30.845,30.518,3
2,13,secado,77.774,75.804,1
2,14,aserradero,225.373,112.598,9
2,14,bano,45.138999999999996,44.771,3
2,14,drymill,163.277,155.224,4
2,14,secado,81.911,78.867,1
2,15,aserradero,158.467,78.607,7
2,15,bano,62.666000000000004,62.383,5
2,15,drymill,73.969,68.67500000000001,2
2,15,secado,105.60900000000001,101.69999999999999,2
2,16,aserradero,180.478,90.11,8
2,16,bano,30.18,29.864,3
2,16,drymill,83.953,80.238,3
2,16,secado,48.022,46.849000000000004,2
2,17,aserradero,151.528,75.95,7
2,17,bano,13.921,13.921,1
2,17,secado,78.082,76.583,1
2,18,aserradero,162.805,81.526,7
2,18,bano,15.88,15.88,1
2,18,drymill,131.572,124.56,5
2,18,impregnado,115.99600000000001,113.852,3
2,18,secado,59.62,58.399,2
2,19,aserradero,213.514,106.77,8
2,19,bano,15.363,15.038,2
2,19,impregnado,14.608,14.287,1
2,20,aserradero,31.697,16.12,1
2,20,secado,78.057,76.558,1
2,21,aserradero,221.969,112.05799999999999,9
2,21,bano,44.284,43.571,4
2,21,drymill,173.822,165.296,5
2,21,secado,90.31800000000001,85.834,2
2,22,aserradero,266.243,133.797,9
2,22,bano,44.48,44.48,3
2,22,drymill,62.385999999999996,59.361999999999995,3
2,22,secado,67.432,66.19800000000001,2
2,23,aserradero,229.063,114.343,8
2,23,bano,14.596,14.586,1
2,23,drymill,28.715,27.233,2
2,23,secado,29.667,28.516,2
2,24,aserradero,189.692,93.595,8
2,24,bano,5.074,5.071,2
2,24,drymill,76.487,72.582,2
2,24,impregnado,37.851,37.851,1
2,24,secado,74.377,72.559,1
2,25,aserradero,153.875,76.87899999999999,7
2,25,bano,14.323,14.035,1
2,25,drymill,72.452,69.199,2
2,25,impregnado,34.16,33.238,1
2,25,secado,73.882,72.93,1
2,26,aserradero,118.94,59.666,5
2,26,bano,14.26,13.836,1
2,26,impregnado,67.741,67.741,2
2,26,secado,85.974,82.909,1
2,27,drymill,38.056,35.951,1
2,28,aserradero,183.065,91.868,8
2,28,bano,50.358999999999995,49.864,4
2,28,drymill,142.874,134.281,4
2,28,secado,101.73599999999999,98.139,2
2,29,aserradero,247.542,123.849,11
2,29,bano,31.064999999999998,30.765,4
2,29,drymill,43.605999999999995,42.261,2
2,29,secado,39.873999999999995,37.900999999999996,2
2,30,aserradero,113.919,57.039,5
2,30,bano,32.085,31.463,3
2,30,drymill,49.75,47.260000000000005,2
2,30,impregnado,46.575,46.403000000000006,2
2,30,secado,49.243,47.163000000000004,2
2,31,aserradero,319.686,161.313,11
2,31,bano,70.56,69.153,5
2,31,drymill,37.228,35.917,1
2,31,secado,84.337,82.981,1
2,32,aserradero,177.416,88.461,8
2,32,bano,54.286,53.859,5
2,32,drymill,36.266,33.935,1
2,32,secado,85.206,83.135,1
2,33,aserradero,143.032,71.92099999999999,7
2,33,bano,0.477,0.469,1
2,33,drymill,116.488,110.246,4
2,33,secado,73.01599999999999,71.065,2
2,34,secado,45.951,43.706,1
2,35,aserradero,167.278,83.657,8
2,35,bano,11.366,11.252,1
2,35,drymill,122.69,115.43499999999999,6
2,35,impregnado,53.716,52.598,2
2,35,secado,56.498000000000005,55.567,3
2,36,aserradero,244.427,121.461,9
2,36,bano,29.882,29.416,3
2,36,drymill,57.934,55.075,3
2,36,secado,62.202,60.614000000000004,3
2,37,aserradero,220.471,110.333,8
2,37,bano,35.167,34.633,3
2,38,aserradero,164.511,82.057,8
2,38,bano,12.51,12.415,1
2,38,drymill,116.931,111.31,4
2,38,impregnado,111.954,109.59,4
2,38,secado,121.94800000000001,117.816,3
2,39,aserradero,181.604,91.206,7
2,39,bano,15.848,15.567,2
2,40,aserradero,231.636,116.064,9
2,40,bano,26.823,26.77,3
2,40,drymill,75.596,72.791,2
2,40,secado,84.604,82.364,1
2,41,secado,85.155,81.354,1
2,42,aserradero,200.189,100.458,9
2,42,bano,30.201999999999998,30.201999999999998,2
2,42,drymill,115.107,111.012,4
2,42,secado,45.461,44.346,1
2,43,aserradero,239.59,121.031,8
2,43,bano,59.969,59.536,4
2,43,drymill,90.039,85.02799999999999,3
2,43,impregnado,86.506,86.506,3
2,43,secado,88.773,87.288,2
2,44,aserradero,225.827,113.302,10
2,44,bano,65.744,64.924,6
2,44,drymill,81.03699999999999,76.052,4
2,44,secado,87.464,85.584,3
2,45,aserradero,140.81900000000002,70.603,5
2,45,bano,27.732999999999997,27.371000000000002,2
2,45,secado,63.809,62.06,1
2,46,aserradero,160.49,80.827,8
2,46,bano,29.369999999999997,28.752000000000002,4
2,46,drymill,115.761,110.296,4
2,46,impregnado,81.467,81.38,3
2,46,secado,53.913,52.772,2
2,47,aserradero,185.15300000000002,92.387,7
2,47,drymill,56.462,54.134,3
2,47,impregnado,35.644,35.298,1
2,47,secado,62.636,61.71,2
2,48,aserradero,27.923,13.664,1
2,48,impregnado,16.87,16.87,1
2,48,secado,30.422,29.96,2
2,49,aserradero,238.635,120.312,9
2,49,bano,77.559,76.882,6
2,49,drymill,107.942,102.724,4
2,49,impregnado,29.469,29.262,1
2,49,secado,78.689,76.763,2
2,50,aserradero,230.30700000000002,115.173,9
2,50,bano,41.878,41.36,3
2,50,drymill,35.326,34.111999999999995,2
2,50,impregnado,14.213,14.213,1
2,50,secado,36.077,35.338,2
2,51,aserradero,141.097,70.42399999999999,6
2,51,bano,15.118,14.661,1
2,51,drymill,66.30799999999999,62.69,4
2,51,secado,68.599,65.48400000000001,3
2,52,aserradero,203.816,101.549,8
2,52,drymill,34.626,32.586,1
2,52,impregnado,33.94,33.487,1
2,52,secado,63.81,61.707,2
2,53,aserradero,172.02700000000002,86.226,7
2,53,bano,28.798000000000002,28.415,2
2,53,drymill,26.939,25.024,1
2,54,aserradero,165.477,82.79599999999999,7
2,54,bano,27.941000000000003,27.941000000000003,2
2,54,drymill,60.461,57.659000000000006,2
2,54,secado,98.594,95.997,2
2,55,drymill,36.87,35.816,1
2,55,secado,30.019,29.682,1
2,56,aserradero,219.172,110.557,9
2,56,bano,0.904,0.904,1
2,56,drymill,113.089,106.835,4
2,56,impregnado,74.36699999999999,73.737,2
2,56,secado,84.05199999999999,80.37400000000001,2
2,57,aserradero,202.292,100.61,10
2,57,bano,30.135,30.080000000000002,3
2,57,drymill,44.723000000000006,41.653,2
2,57,secado,42.226,40.784,1
2,58,aserradero,153.25300000000001,77.199,6
2,58,bano,41.453,40.747,4
2,58,drymill,51.655,49.646,2
2,58,secado,47.888,46.917,1
2,59,aserradero,229.274,115.287,10
2,59,bano,24.455000000000002,23.719,4
2,59,drymill,46.664,44.064,2
2,59,secado,47.725,45.909,1
2,60,aserradero,175.463,88.745,8
2,60,bano,14.29,14.143,1
2,60,drymill,39.01,37.549,2
2,60,secado,40.775,39.483,1
2,61,aserradero,261.128,131.113,9
2,61,bano,69.218,68.745,5
2,62,secado,57.621,55.747,1
2,63,aserradero,128.858,64.64,5
2,63,drymill,117.949,111.727,3
2,63,secado,60.263,57.678,1
2,64,aserradero,143.914,73.011,6
2,64,drymill,75.983,71.913,2
2,64,impregnado,36.048,35.295,1
2,64,secado,80.471,76.365,1
2,65,aserradero,157.609,78.64699999999999,7
2,65,bano,51.169,50.646,5
2,65,impregnado,36.932,36.932,1
2,65,secado,75.665,71.949,1
2,66,aserradero,255.689,127.93,9
2,66,drymill,78.136,74.15299999999999,2
2,66,impregnado,72.338,71.43,2
2,66,secado,61.057,59.131,1
2,67,aserradero,265.21999999999997,132.385,10
2,67,bano,30.508,30.508,2
2,67,drymill,60.187999999999995,56.388,2
2,67,impregnado,57.685,57.314,2
2,68,aserradero,194.102,96.57900000000001,8
2,68,bano,77.912,77.07,6
2,68,drymill,115.25,111.00300000000001,4
2,68,impregnado,62.766,62.415,2
2,68,secado,105.5,104.422,2
2,69,impregnado,43.884,43.813,2
2,70,aserradero,204.325,102.45,7
2,70,bano,30.341,30.131999999999998,2
2,70,drymill,74.029,69.316,2
2,70,secado,83.403,81.91,1
2,71,aserradero,215.149,108.632,8
2,71,bano,32.637,32.192,3
2,71,drymill,77.257,72.957,2
2,71,secado,76.881,76.17,1
2,72,aserradero,291.904,146.622,10
2,72,bano,92.438,91.187,6
2,72,drymill,77.619,75.023,2
2,72,secado,79.482,75.901,1
2,73,aserradero,222.791,110.961,9
2,73,bano,20.548000000000002,20.41,2
2,73,drymill,72.506,68.149,3
2,73,secado,72.418,70.056,2
2,74,aserradero,190.94299999999998,96.293,8
2,74,bano,15.229,14.745,1
2,74,drymill,31.712,30.167,1
2,74,secado,33.12,32.351,1
2,75,aserradero,189.034,94.929,9
2,75,bano,31.65,31.26,3
2,75,drymill,69.113,66.148,3
2,75,secado,75.854,73.13,2
2,76,secado,67.224,64.854,2
2,77,aserradero,200.125,100.158,8
2,77,bano,39.022,39.022,3
2,77,drymill,59.669,56.495000000000005,2
2,77,secado,81.917,81.083,1
2,78,aserradero,176.523,88.525,7
2,78,drymill,80.418,76.63300000000001,2
2,78,impregnado,74.435,73.807,2
2,79,aserradero,162.501,81.645,7
2,79,bano,29.461,29.334,2
2,79,drymill,79.197,75.578,2
2,79,impregnado,75.869,75.135,2
2,79,secado,84.29,82.663,1
2,80,aserradero,160.001,80.445,6
2,80,bano,28.293999999999997,27.951999999999998,2
2,80,drymill,83.318,79.97,3
2,80,impregnado,75.40599999999999,74.338,3
2,80,secado,86.32000000000001,83.847,2
2,81,aserradero,279.436,140.205,11
2,81,bano,47.299,47.135,5
2,82,aserradero,217.957,109.704,9
2,82,secado,74.071,72.114,1
2,83,aserradero,29.197,14.832,1
2,83,drymill,42.323,40.187,1
2,84,aserradero,267.631,134.511,9
2,84,bano,45.449,44.967,3
2,84,drymill,115.50999999999999,109.952,3
2,84,secado,77.614,76.519,1
2,85,aserradero,174.143,87.643,7
2,85,bano,26.919,26.826,2
2,85,drymill,42.176,40.427,1
2,85,secado,76.759,75.936,1
2,86,aserradero,144.068,71.959,6
2,86,bano,13.466,13.361,1
2,86,drymill,38.82,37.379,1
2,87,aserradero,207.968,103.88,9
2,87,bano,42.457,41.638999999999996,5
2,87,drymill,79.94,74.701,2
2,87,secado,78.331,76.195,1
2,88,aserradero,198.962,99.237,7
2,88,bano,41.927,41.896,3
2,88,drymill,75.08099999999999,70.774,2
2,88,secado,83.82,79.432,1
2,89,aserradero,192.17,95.983,7
2,89,bano,21.433,21.195999999999998,2
2,89,drymill,63.226,60.718,2
2,89,secado,64.252,61.941,1
2,90,aserradero,28.95,14.547,1
2,90,secado,57.399,55.833,1
2,91,aserradero,237.156,118.025,9
2,91,bano,27.253,26.954,2
2,91,drymill,127.643,121.152,4
2,91,secado,80.189,76.225,1
2,92,aserradero,255.942,129.051,9
2,92,bano,38.24,37.718,3
2,93,aserradero,217.62,108.938,9
2,93,bano,45.263,44.946,3
2,93,drymill,77.364,73.866,2
2,93,impregnado,73.46600000000001,72.277,2
2,93,secado,79.219,77.655,1
2,94,aserradero,182.115,91.481,7
2,94,bano,30.112,29.457,2
2,95,aserradero,192.034,96.961,8
2,95,bano,5.268,5.209,2
2,95,drymill,78.279,74.45400000000001,2
2,95,impregnado,73.08600000000001,71.85900000000001,2
2,95,secado,79.178,76.139,1
2,96,aserradero,148.162,74.688,9
2,96,drymill,76.503,71.86699999999999,2
2,96,secado,75.903,72.624,1
2,97,aserradero,26.209,12.958,1
2,97,impregnado,73.125,71.87700000000001,2
2,97,secado,74.641,71.173,1
2,98,aserradero,178.207,89.437,7
2,98,bano,30.828,30.609,3
2,98,drymill,90.053,85.225,3
2,98,impregnado,91.233,90.86699999999999,3
2,98,secado,12.964,12.72,1
2,99,aserradero,217.25900000000001,108.892,9
2,99,bano,43.874,43.382999999999996,3
2,99,drymill,77.86000000000001,73.834,2
2,99,secado,77.792,75.239,1
2,100,aserradero,156.498,78.787,8
2,100,bano,14.888,14.38,1
2,100,drymill,74.678,71.032,2
2,100,secado,78.396,75.803,1
2,101,aserradero,163.797,82.622,8
2,101,bano,25.968,25.66,3
2,102,aserradero,175.292,87.279,6
2,102,bano,55.76,55.76,4
2,102,drymill,78.499,73.929,2
2,102,secado,82.365,79.409,1
2,103,aserradero,203.875,101.68,8
2,103,bano,30.731,30.301000000000002,3
2,103,drymill,76.856,71.882,2
2,103,secado,74.352,71.012,1
2,104,aserradero,27.81,13.938,1
2,104,secado,81.454,79.32,1
2,105,aserradero,255.612,127.852,10
2,105,bano,30.356,30.108,2
2,105,drymill,74.299,69.771,2
2,105,secado,79.489,79.013,1
2,106,aserradero,229.271,114.745,9
2,106,bano,48.71,47.996,4
2,106,drymill,75.521,72.13900000000001,2
2,107,aserradero,205.124,102.70700000000001,8
2,107,bano,31.317,30.947000000000003,3
2,107,drymill,76.988,72.729,2
